id_plant;generation_2013_gwh;generation_2014_gwh;generation_2015_gwh;generation_2016_gwh;generation_2017_gwh;generation_2018_gwh;generation_2019_gwh
BRA0029272;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029273;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029276;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029282;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029290;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029292;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029296;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029299;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029304;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029310;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029317;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029324;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029332;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029351;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029356;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029362;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029365;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029367;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029369;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029370;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029373;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029376;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029379;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029382;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029415;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029416;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029430;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029431;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029434;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029435;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029436;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029437;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029441;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029453;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029454;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029455;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029456;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029457;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029458;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029459;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029461;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029472;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029473;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029481;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029497;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029507;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029513;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029514;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029517;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029518;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029527;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029544;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029545;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029546;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029554;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029555;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029556;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029557;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029560;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029561;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029562;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029564;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029566;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029569;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029572;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029577;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029578;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029579;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029583;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029584;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029586;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029587;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029588;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029589;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029590;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029591;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029595;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029597;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029598;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029599;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029604;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029607;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029608;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029609;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029610;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029624;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029626;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029631;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029632;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029634;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029635;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029636;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029637;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029639;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029641;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029642;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029644;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029645;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029646;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029648;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029649;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029651;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029652;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029653;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029654;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029655;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029657;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029658;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029659;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029663;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029664;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029665;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029666;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029668;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029669;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029670;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029675;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029676;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029678;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029680;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029684;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029685;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029686;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029687;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029688;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029691;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029694;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029696;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029700;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029703;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029704;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029705;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029706;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029707;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029709;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029710;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029711;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029712;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029713;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029714;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029715;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029717;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029718;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029719;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029721;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029722;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029723;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029724;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029725;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029726;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029727;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029728;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029731;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029732;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029733;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029734;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029736;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029738;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029743;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029746;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029747;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029756;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029759;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029761;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029765;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029766;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029767;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029768;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029769;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029773;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029774;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029775;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029776;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029778;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029779;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029780;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029784;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029786;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029788;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029796;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029800;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029804;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029806;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029807;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029810;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029818;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029857;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029858;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029861;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029864;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029866;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029868;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029869;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029871;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029872;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029877;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029891;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029898;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029902;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029903;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029904;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029906;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029907;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029908;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029910;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029911;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029918;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029924;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029927;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029929;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029933;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029939;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029940;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029941;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029942;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029943;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029945;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029951;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029956;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029973;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029989;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029990;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029991;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029993;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029994;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029997;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0029999;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030000;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030001;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030004;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030006;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030017;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030018;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030021;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030022;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030024;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030025;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030026;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030027;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030028;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030032;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030033;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030034;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030036;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030037;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030038;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030039;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030040;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030041;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030042;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030043;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030046;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030047;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030048;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030050;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030051;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030053;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030054;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030055;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030057;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030060;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030063;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030064;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030065;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030066;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030067;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030070;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030078;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030079;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030080;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030089;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030090;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030091;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030092;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030093;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030094;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030095;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030096;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030097;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030098;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030099;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030100;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030104;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030115;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030120;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030121;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030123;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030125;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030126;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030130;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030148;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030149;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030151;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030154;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030157;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030162;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030164;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030166;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030167;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030168;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030169;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030173;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030174;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030175;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030176;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030183;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030185;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030187;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030190;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030191;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030192;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030196;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030197;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030198;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030199;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030202;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030203;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030206;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030207;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030209;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030214;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030217;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030218;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030219;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030221;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030222;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030223;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030224;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030225;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030226;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030227;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030228;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030238;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030240;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030242;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030243;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030245;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030249;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030252;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030256;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030258;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030260;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030263;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030264;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030265;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030266;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030267;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030268;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030269;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030270;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030271;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030272;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030273;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030274;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030275;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030276;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030279;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030281;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030282;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030283;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030284;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030285;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030286;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030287;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030288;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030289;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030290;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030292;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030293;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030294;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030295;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030296;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030298;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030299;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030300;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030301;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030302;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030303;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030304;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030305;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030306;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030307;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030308;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030309;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030310;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030311;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030312;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030313;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030314;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030315;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030316;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030317;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030318;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030319;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030320;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030321;NULL;NULL;NULL;NULL;NULL;NULL;NULL
BRA0030322;NULL;NULL;NULL;NULL;NULL;NULL;NULL
